mse_penalty,tol,breakpoint_reg,t_squared_objective,z_squared_objective,lower_bound,upper_bound
5.666666666666666,1e-06,1e-08,False,True,0.0488590816536901,1.0468373015973589
5.666666666666666,1e-06,1e-08,False,False,0.0474834054498572,
5.666666666666666,1e-09,0.0,True,True,0.0488606744699978,
5.666666666666666,1e-09,0.0,True,False,0.0488603009540592,
5.666666666666666,1e-09,0.0,False,True,0.0488606714737362,
5.666666666666666,1e-09,0.0,False,False,0.0474811350999895,
5.666666666666666,1e-09,1e-12,True,True,0.0488606746382632,
5.666666666666666,1e-09,1e-12,True,False,0.0488603009935889,1.0468383394072829
5.666666666666666,1e-09,1e-12,False,True,0.0488606720157811,
5.666666666666666,1e-09,1e-12,False,False,0.047481135097727,
5.666666666666666,1e-09,1e-08,True,True,0.0488606776652239,1.046838339421854
5.666666666666666,1e-09,1e-08,True,False,0.0488603234510064,
5.666666666666666,1e-09,1e-08,False,True,0.0488606764215145,
5.666666666666666,1e-09,1e-08,False,False,0.04748113693798,
6.0,1e-06,0.0,True,True,0.0488618037053847,
6.0,1e-06,0.0,True,False,0.0488637717616679,
6.0,1e-06,0.0,False,True,0.0488604098926542,
6.0,1e-06,0.0,False,False,0.0476565499536419,
6.0,1e-06,1e-12,True,True,0.0488618054029995,
6.0,1e-06,1e-12,True,False,0.0488637718359875,
6.0,1e-06,1e-12,False,True,0.0488604086393154,
6.0,1e-06,1e-12,False,False,0.0476565498715076,
6.0,1e-06,1e-08,True,True,0.0488618053166843,
6.0,1e-06,1e-08,True,False,0.0488637749512563,
6.0,1e-06,1e-08,False,True,0.0488606192178328,
6.0,1e-06,1e-08,False,False,0.0476565525614515,
6.0,1e-09,0.0,True,True,0.0488606774023747,1.0468383392113785
6.0,1e-09,0.0,True,False,0.0488603419375766,
6.0,1e-09,0.0,False,True,0.0488606710783895,
6.0,1e-09,0.0,False,False,0.0476573787022851,
6.0,1e-09,1e-12,True,True,0.0488606776919787,1.0468383392076386
6.0,1e-09,1e-12,True,False,0.048860342032982,
6.0,1e-09,1e-12,False,True,0.0488606724071898,
6.0,1e-09,1e-12,False,False,0.0476573787232256,
6.0,1e-09,1e-08,True,True,0.0488606808464796,1.046838339197892
6.0,1e-09,1e-08,True,False,0.0488603450817795,
6.0,1e-09,1e-08,False,True,0.0488606773097766,1.0468383395501
6.0,1e-09,1e-08,False,False,0.0476573811283177,
6.333333333333333,1e-06,0.0,True,True,0.0488614020631947,
6.333333333333333,1e-06,0.0,True,False,0.0488623721702238,
6.333333333333333,1e-06,0.0,False,True,0.0488685066768248,
6.333333333333333,1e-06,0.0,False,False,0.0478019198501848,
6.333333333333333,1e-06,1e-12,True,True,0.0488614023859147,
6.333333333333333,1e-06,1e-12,True,False,0.048862372519367,
6.333333333333333,1e-06,1e-12,False,True,0.0488685066850234,
6.333333333333333,1e-06,1e-12,False,False,0.047801919888858,
6.333333333333333,1e-06,1e-08,True,True,0.048861420202159,
6.333333333333333,1e-06,1e-08,True,False,0.0488623799346072,
6.333333333333333,1e-06,1e-08,False,True,0.0488685094737834,1.0468382511567187
6.333333333333333,1e-06,1e-08,False,False,0.0478019222464207,
6.333333333333333,1e-09,0.0,True,True,0.0488606780672331,
6.333333333333333,1e-09,0.0,True,False,0.0488603762008126,
6.333333333333333,1e-09,0.0,False,True,0.0488606705389151,1.046838337373091
6.333333333333333,1e-09,0.0,False,False,0.047799406614319,
6.333333333333333,1e-09,1e-12,True,True,0.0488606783829773,1.0468383394798386
6.333333333333333,1e-09,1e-12,True,False,0.0488603666133374,
6.333333333333333,1e-09,1e-12,False,True,0.0488606738411162,1.0468383395417082
6.333333333333333,1e-09,1e-12,False,False,0.0477994073393891,1.7281431262485496
6.333333333333333,1e-09,1e-08,True,True,0.0488606801479482,
6.333333333333333,1e-09,1e-08,True,False,0.0488603640164949,1.0468383390272276
6.333333333333333,1e-09,1e-08,False,True,0.0488606764705744,
6.333333333333333,1e-09,1e-08,False,False,0.0477994088665691,
6.666666666666666,1e-06,0.0,True,True,0.0488612126538966,
6.666666666666666,1e-06,0.0,True,False,0.0488638967121297,
6.666666666666666,1e-06,0.0,False,True,0.0488603949218966,1.0468382721162042
6.666666666666666,1e-06,0.0,False,False,0.047918276299664,1.655857800524209
6.666666666666666,1e-06,1e-12,True,True,0.0488612128804458,1.046838354105736
6.666666666666666,1e-06,1e-12,True,False,0.0488638967259101,
6.666666666666666,1e-06,1e-12,False,True,0.0488603949377453,
6.666666666666666,1e-06,1e-12,False,False,0.0479182759663844,
6.666666666666666,1e-06,1e-08,True,True,0.0488612141476628,
6.666666666666666,1e-06,1e-08,True,False,0.0488638993301846,
6.666666666666666,1e-06,1e-08,False,True,0.0488603973546813,1.0468382719427312
6.666666666666666,1e-06,1e-08,False,False,0.0479182735192236,
6.666666666666666,1e-09,0.0,True,True,0.0488606757192795,
6.666666666666666,1e-09,0.0,True,False,0.0488603963133592,1.0468383393359282
6.666666666666666,1e-09,0.0,False,True,0.0488606754040306,1.0468383393626803
6.666666666666666,1e-09,0.0,False,False,0.0479159266139943,
6.666666666666666,1e-09,1e-12,True,True,0.0488606758525002,
6.666666666666666,1e-09,1e-12,True,False,0.0488603842695052,1.046838339470228
6.666666666666666,1e-09,1e-12,False,True,0.048860675381941,
6.666666666666666,1e-09,1e-12,False,False,0.0479159268098503,
6.666666666666666,1e-09,1e-08,True,True,0.0488606786938511,
6.666666666666666,1e-09,1e-08,True,False,0.0488603901310639,
6.666666666666666,1e-09,1e-08,False,True,0.0488606781056914,1.0468383393622154
6.666666666666666,1e-09,1e-08,False,False,0.0479159291868609,
7.0,1e-06,0.0,True,True,0.0488610955214266,
7.0,1e-06,0.0,True,False,0.0488599190250974,
7.0,1e-06,0.0,False,True,0.0488608205577354,
7.0,1e-06,0.0,False,False,0.0480104839870605,
7.0,1e-06,1e-12,True,True,0.048861095887664,1.046838135554253
7.0,1e-06,1e-12,True,False,0.0488599189341362,
7.0,1e-06,1e-12,False,True,0.0488608208690965,
7.0,1e-06,1e-12,False,False,0.0480104839890273,1.5887324087931916
7.0,1e-06,1e-08,True,True,0.0488610973950514,1.0468381353099387
7.0,1e-06,1e-08,True,False,0.0488599217481503,
7.0,1e-06,1e-08,False,True,0.0488608232010758,
7.0,1e-06,1e-08,False,False,0.048010486697573,
7.0,1e-09,0.0,True,True,0.0488606776824264,
7.0,1e-09,0.0,True,False,0.0488604062411247,
7.0,1e-09,0.0,False,True,0.0488606744636785,
7.0,1e-09,0.0,False,False,0.0480130689148956,
7.0,1e-09,1e-12,True,True,0.0488606703448756,
7.0,1e-09,1e-12,True,False,0.0488604077970229,
7.0,1e-09,1e-12,False,True,0.0488606747196715,
7.0,1e-09,1e-12,False,False,0.0480130689071903,
7.0,1e-09,1e-08,True,True,0.048860680333195,
7.0,1e-09,1e-08,True,False,0.0488604105404629,
7.0,1e-09,1e-08,False,True,0.0488606771830038,
7.0,1e-09,1e-08,False,False,0.0480130715248839,
7.333333333333333,1e-06,0.0,True,True,0.0488553311624231,
7.333333333333333,1e-06,0.0,True,False,0.0488608118673643,
7.333333333333333,1e-06,0.0,False,True,0.0488610049805535,
7.333333333333333,1e-06,0.0,False,False,0.0480953095927479,
7.333333333333333,1e-06,1e-12,True,True,0.0488553316549294,
7.333333333333333,1e-06,1e-12,True,False,0.0488608117364159,1.0468375373161711
7.333333333333333,1e-06,1e-12,False,True,0.048861005532952,
7.333333333333333,1e-06,1e-12,False,False,0.0480953095917222,
7.333333333333333,1e-06,1e-08,True,True,0.0488553345295796,1.0468380699580524
7.333333333333333,1e-06,1e-08,True,False,0.0488608099870439,
7.333333333333333,1e-06,1e-08,False,True,0.0488643028411789,
7.333333333333333,1e-06,1e-08,False,False,0.0480953120979461,1.5267163274509707
7.333333333333333,1e-09,0.0,True,True,0.0488606651930888,
7.333333333333333,1e-09,0.0,True,False,0.0488604072079869,
7.333333333333333,1e-09,0.0,False,True,0.0488606752282259,1.046838339235958
7.333333333333333,1e-09,0.0,False,False,0.048095226684987,
7.333333333333333,1e-09,1e-12,True,True,0.0488606756845623,
7.333333333333333,1e-09,1e-12,True,False,0.0488604071472887,1.046838339531092
7.333333333333333,1e-09,1e-12,False,True,0.0488606757577485,
7.333333333333333,1e-09,1e-12,False,False,0.0480952266571796,
7.333333333333333,1e-09,1e-08,True,True,0.0488606680634025,
7.333333333333333,1e-09,1e-08,True,False,0.0488604149962498,1.046838339540939
7.333333333333333,1e-09,1e-08,False,True,0.0488606789878654,
7.333333333333333,1e-09,1e-08,False,False,0.0480952291483617,
7.666666666666666,1e-06,0.0,True,True,0.0488576076781569,
7.666666666666666,1e-06,0.0,True,False,0.0488593627314135,
7.666666666666666,1e-06,0.0,False,True,0.0488609665658765,
7.666666666666666,1e-06,0.0,False,False,0.0481667852927744,
7.666666666666666,1e-06,1e-12,True,True,0.0488576076945724,
7.666666666666666,1e-06,1e-12,True,False,0.0488624536174474,
7.666666666666666,1e-06,1e-12,False,True,0.0488609668474159,
7.666666666666666,1e-06,1e-12,False,False,0.0481667852958651,
7.666666666666666,1e-06,1e-08,True,True,0.0488576107837159,
7.666666666666666,1e-06,1e-08,True,False,0.0488608385667271,
7.666666666666666,1e-06,1e-08,False,True,0.048860968825663,
7.666666666666666,1e-06,1e-08,False,False,0.0481667879498612,1.4700020472463085
7.666666666666666,1e-09,0.0,True,True,0.048860676360622,
7.666666666666666,1e-09,0.0,True,False,0.0488604417282218,
7.666666666666666,1e-09,0.0,False,True,0.0488606751166903,1.0468383395118124
7.666666666666666,1e-09,0.0,False,False,0.0481655879537776,
7.666666666666666,1e-09,1e-12,True,True,0.0488606763643748,
7.666666666666666,1e-09,1e-12,True,False,0.0488604311085756,
7.666666666666666,1e-09,1e-12,False,True,0.0488606751793245,1.0468383395224163
7.666666666666666,1e-09,1e-12,False,False,0.0481655904591806,
7.666666666666666,1e-09,1e-08,True,True,0.0488606772834503,1.0468383393997422
7.666666666666666,1e-09,1e-08,True,False,0.0488604430176429,
7.666666666666666,1e-09,1e-08,False,True,0.0488606778665264,1.0468383395178844
7.666666666666666,1e-09,1e-08,False,False,0.0481655906240031,
8.0,1e-06,0.0,True,True,0.0488614474794166,
8.0,1e-06,0.0,True,False,0.0488596607660199,
8.0,1e-06,0.0,False,True,0.0488616981750067,
8.0,1e-06,0.0,False,False,0.0482236357976189,
8.0,1e-06,1e-12,True,True,0.0488614486215644,
8.0,1e-06,1e-12,True,False,0.0488569236647015,
8.0,1e-06,1e-12,False,True,0.0488616984551198,
8.0,1e-06,1e-12,False,False,0.0482236358589943,
8.0,1e-06,1e-08,True,True,0.0488615137579944,1.0468376900274887
8.0,1e-06,1e-08,True,False,0.0488597697524868,
8.0,1e-06,1e-08,False,True,0.0488616361216796,
8.0,1e-06,1e-08,False,False,0.0482236380948911,1.4147720203547829
8.0,1e-09,0.0,True,True,0.0488606779714287,
8.0,1e-09,0.0,True,False,0.0488604506143906,
8.0,1e-09,0.0,False,True,0.0488606640440881,
8.0,1e-09,0.0,False,False,0.0482265359419122,
8.0,1e-09,1e-12,True,True,0.0488606779163997,
8.0,1e-09,1e-12,True,False,0.0488604620650913,
8.0,1e-09,1e-12,False,True,0.0488606648510877,
8.0,1e-09,1e-12,False,False,0.0482265359322289,
8.0,1e-09,1e-08,True,True,0.0488606804676564,
8.0,1e-09,1e-08,True,False,0.0488604488225682,1.046838339522027
8.0,1e-09,1e-08,False,True,0.0488606775965024,1.0468383390263316
8.0,1e-09,1e-08,False,False,0.0482265386514774,
